Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Баранина, тазобедренная и лопаточная части, только мясо, нарезанное кубиками;134;20,21;5,28;0
Баранина, тазобедренная и лопаточная части, только мясо, нарезанное кубиками, жаренная на открытом огне;186;28,08;7,33;0
Баранина, тазобедренная и лопаточная части, только мясо, нарезанное кубиками, тушеная;223;33,69;8,8;0
Баранина, тазобедренная часть;198;17;14,4;0
Баранина, филейная часть, Новая зеландия, замороженная, мясо и жир, жаренная на открытом огне;315;23,43;23,88;0
Баранина, филейная часть, Новая зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, жаренная на открытом огне;296;24,41;21,28;0
Баранина, филейная часть, Новая зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, сырая;273;17,18;22,1;0
Баранина, филейная часть, Новая зеландия, замороженная, мясо и жир, сырая;298;15,4;26,19;0,22
Баранина, филейная часть, Новая зеландия, замороженная, только мясо, жаренная на открытом огне;199;29,31;8,24;0
Баранина, филейная часть, Новая зеландия, замороженная, только мясо, сырая;142;19,98;6,88;0
Баранина, шейная часть;208;15,4;16,3;0
Белка;120;21,23;3,21;0
Белка, запеченная;173;30,77;4,69;0
Бизон, мякоть плечевой части, только мясо;119;21,12;3,15;0
Бизон, мякоть плечевой части, только мясо;109;21,1;2,1;0
Бизон, мякоть плечевой части, только мясо, тушеная;193;33,78;5,43;0
Бизон, стейк из верхней части бедра, только мясо;122;23,32;2,43;0
Бизон, стейк из верхней части бедра, только мясо, жаренный на открытом огне;174;30,18;4,96;0
Бизон, стейк из верхней части оковалка, только мясо, жаренный на открытом огне;171;28,05;5,65;0
Бизон, стейк из рибая (реберная сердцевина, глазок), только мясо;116;22,1;2,4;0
Бизон, стейк из рибая (реберная сердцевина, глазок), только мясо, жареный на открытом огне;177;29,45;5,67;0
Бизон, только мясо;109;21,62;1,84;0
Бизон, только мясо, запеченное;143;28,44;2,42;0
Бобер;146;24,05;4,8;0
Бобер, запеченный;212;34,85;6,96;0
Буйвол, стейк из верхней части бедра (Шошони-Баннок);97;21,44;1,3;0
Буйвол, стейк из верхней части бедра приготовленный (Шошони-Баннок);146;32,51;1,8;0
Буйволятина, 1 категории;195;19;13,2;0
Буйволятина, 2 категории;135;20,8;5,8;0
Буффало, гибрид бизона и коровы, мясной набор;143;23,3;4,8;0
Буффало, гибрид бизона и коровы, мясной набор, запеченный;188;30,66;6,32;0
Верблюжатина 1 категории;160;18,9;9,4;0
Водяной буйвол;99;20,39;1,37;0
Водяной буйвол, запеченный;131;26,83;1,8;0
Глаза оленя карибу (Аляска);326;10,8;31,4;0
Голяшка, баранина, мясо и жир, обрезь до 1/8'' жира, жаренная;217;26,73;11,4;0
Голяшка, баранина, мясо и жир, обрезь до 1/8'' жира, сырая;185;18,99;11,5;0
Гуляш бараний, консервы;213;14,2;15,6;3,9
Енот, запеченный;255;29,2;14,5;0
Жир бараний приготовленный, Австралия;639;9,42;66,4;0
Жир бараний сырой, Австралия;648;6,27;68,87;0
Завтрак туриста (баранина), консервы;210;18;15,2;0,2
Кабан;122;21,51;3,33;0
Кабан, запеченный;160;28,3;4,38;0
Карибу (канадский олень);127;22,63;3,36;0
Карибу (канадский олень), запеченный;167;29,77;4,42;0
Карибу, костный мозг (Аляска);786;6,7;84,4;0
Карибу, мясо задней четвертины, приготовленное (Аляска);159;28,81;4,82;0
Карибу, огузок (кострец), наполовину высушенный (Аляска);255;52,06;5,23;0
Карибу, окорок (Аляска);122;22,63;3,37;0
Козлятина;109;20,6;2,31;0
Козлятина, запеченная;143;27,1;3,03;0
Конина;133;21,39;4,6;0
Конина 1 кат.;167;19,5;9,9;0
Конина 2 кат.;121;20,9;4,1;0
Конина тушеная, консервы;150;18,7;8,4;0
Конина, запеченная;175;28,14;6,05;0
Котлеты отбивные из баранины, по 1-416;394;20,6;30,6;9,1
Котлеты рубленые из баранины, по 1-442;240;13,6;14,8;12,9
Кролик жареный, по 2-18;241;31,5;12,7;0,1
Кролик отварной, по 2-6;194;25,5;10,4;0
Кролик, дикий;114;21,79;2,32;0
Кролик, дикий, тушеный;173;33,02;3,51;0
Легкое баранье;83;15,6;2,3;0
Легкое баранье;95;16,7;2,6;0
Легкое баранье, тушеное;113;19,88;3,1;0
Лось;111;22,95;1,45;0
Лось, вырезка, только мясо, жаренный на открытом огне;162;30,76;3,41;0
Лось, запеченный;146;30,19;1,9;0
Лось, корейка, только мясо, жаренный на открытом огне;167;31;3,84;0
Лось, тазобедренный отруб, только мясо, жаренный на открытом огне;156;30,94;2,64;0
Медведь;161;20,1;8,3;0
Медведь полярный (белый) (Аляска);130;25,6;3,1;0
Медведь, приготовленный на медленном огне;259;32,42;13,39;0
Медведь, черный (Аляска);155;20,1;8,3;0
Мозги бараньи;123;9,7;9,4;0
Мозги бараньи, жаренные на сковороде;273;16,97;22,19;0
Мозги бараньи, тушеные;145;12,55;10,17;0
Мозги, бараньи;122;10,4;8,58;0
Мясной набор, баранина, мясо и жир, обрезь до 1/4'' жира, отборная, вареная;294;24,52;20,94;0
Мясной набор, баранина, мясо и жир, обрезь до 1/4'' жира, отборная, сырая;267;16,88;21,59;0
Мясной набор, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, вареная;271;25,51;18,01;0
Мясной набор, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая;243;17,54;18,66;0
Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, вареная;305;24,42;22,26;0
Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, отборная, вареная;270;25,26;17,98;0
Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, отборная, сырая;232;17,95;17,2;0
Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, сырая;277;16,74;22,74;0
Мясной набор, баранина, Новая Зеландия, замороженная, только жир, вареная;586;9,72;60,39;0
Мясной набор, баранина, Новая Зеландия, замороженная, только жир, сырая;640;6,92;67,63;0
Мясной набор, баранина, Новая Зеландия, замороженная, только мясо, вареная;206;29,59;8,86;0
Мясной набор, баранина, Новая Зеландия, замороженная, только мясо, сырая;128;20,75;4,41;0
Мясной набор, баранина, только жир, обрезь до 1/4'' жира, отборная, вареная;586;12,16;59,18;0
Мясной набор, баранина, только жир, обрезь до 1/4'' жира, отборная, сырая;665;6,65;70,61;0
Мясной набор, баранина, только мясо, обрезь до 1/4'' жира, отборная, вареная;206;28,22;9,52;0
Мясной набор, баранина, только мясо, обрезь до 1/4'' жира, отборная, сырая;134;20,29;5,25;0
Мясо косули;138;21,1;6;0
Мясо кролика;183;21,2;11;0
Мясо лося;101;21,4;1,7;0
Мясо сайгака;208;21,2;13,7;0
Мясо яка;112;20;3,5;0
Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, жаренная;269;22,7;19,08;0
Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, жаренная на открытом огне;268;23,84;18,39;0
Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, сырая;244;17,07;18,96;0
Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, тушеная;338;29,46;23,57;0
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, сырая;251;17,19;19,74;0
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, тушеная;342;29,43;24,03;0
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, сырая;272;16,16;22,89;0,24
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, тушеная;357;28,21;26,27;0
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, только мясо, сырая;154;19,72;8,3;0
Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, только мясо, тушеная;285;34,06;15,5;0
Нога, целая, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная;242;26,2;14,42;0
Нога, целая, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая;209;18,47;14,42;0
Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, жаренная;246;24,81;15,56;0
"Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8"" жира, жаренная";234;25,34;13,95;0
"Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8"" жира, сырая";201;18,76;13,37;0
Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, сырая;206;18,64;14,52;0,13
Нога, целая, баранина, Новая Зеландия, замороженная, только мясо, жаренная;181;27,68;7,01;0
Нога, целая, баранина, Новая Зеландия, замороженная, только мясо, сырая;126;21,1;4,64;0
Оленина 1 кат.;155;19,5;8,5;0
Оленина тушеная, консервы;171;19,3;10,4;0
Оленина, 2 категории;125;21;4,5;0
Олень, (лань);120;22,96;2,42;0
Олень, (лань), запеченный;158;30,21;3,19;0
Олень, (лань), мякоть плечевой части, только мясо, тушеный;191;36,28;3,95;0
Олень, (лань), стейк из верхней части бедра, только мясо, жареный на открытом огне;152;31,47;1,92;0
Олень, (лань), стейк из филея, только мясо, жаренный на открытом огне;150;30,2;2,38;0
Олень, сырой, (Аляска, Ситка);116;21,5;2,66;0
